source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,text_cleaned,emotional_state
Twitter for iPhone,Thank you to the Republican National Committee (the RNC) who voted UNANIMOUSLY yesterday to support me in the upcoming 2020 Election. Considering that we have done more than any Administration in the first two years this should be easy. More great things now in the works!,1/26/19 14:23,38807,205297,False,1.09e+18,thank republican national committee rnc voted unanimously yesterday support upcoming 2020 election considering done administration first two years easy great things works,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.592 0.392 0.721]]]"
Twitter for iPhone,We have turned away at great expense two major Caravans but a big one has now formed and is coming. At least 8000 people! If we had a powerful Wall they wouldn’t even try to make the long and dangerous journey. Build the Wall and Crime will Fall!,1/26/19 14:06,30352,130444,False,1.09e+18,turned away great expense two major caravans big one formed coming least 8000 people powerful wall even try make long dangerous journey build wall crime fall,"[[[0.28571429 0.468      0.8865     0.8105    ]
  [0.57142857 0.74225    0.5755     0.66475   ]
  [0.14285714 0.865      0.83       0.991     ]
  [0.42857143 0.59833333 0.82433333 0.758     ]
  [0.28571429 0.8875     0.766      0.808     ]
  [0.14285714 0.177      0.657      0.221     ]
  [0.         0.         0.         0.        ]
  [0.14285714 0.865      0.83       0.991     ]]]"
Twitter for iPhone,21 days goes very quickly. Negotiations with Democrats will start immediately. Will not be easy to make a deal both parties very dug in. The case for National Security has been greatly enhanced by what has been happening at the Border &amp; through dialogue. We will build the Wall!,1/26/19 14:01,23307,107062,False,1.09e+18,21 days goes quickly negotiations democrats start immediately easy make deal parties dug case national security greatly enhanced happening border amp dialogue build wall,"[[[0.         0.         0.         0.        ]
  [0.75       0.65166667 0.603      0.613     ]
  [0.         0.         0.         0.        ]
  [0.25       0.427      0.275      0.441     ]
  [0.25       0.719      0.599      0.543     ]
  [0.25       0.427      0.275      0.441     ]
  [0.25       0.719      0.599      0.543     ]
  [0.25       0.719      0.599      0.543     ]]]"
Twitter for iPhone,“I like the fact that the President is making the case (Border Security &amp; Crime) to the American people. Now we know where Nancy Pelosi Chuck Schumer &amp; the Democrats stand which is no Border Security. Will be big 2020 issue.” Matt Schlapp Chair ACU. Bigger than anyone knows!,1/26/19 13:52,19649,88606,False,1.09e+18,like fact president making case border security amp crime american people know nancy pelosi chuck schumer amp democrats stand border security big 2020 issue matt schlapp chair acu bigger anyone knows,"[[[0.25   0.071  0.943  0.63  ]
  [0.     0.     0.     0.    ]
  [0.     0.     0.     0.    ]
  [0.25   0.427  0.275  0.441 ]
  [0.     0.     0.     0.    ]
  [0.25   0.427  0.275  0.441 ]
  [0.     0.     0.     0.    ]
  [0.5    0.68   0.4775 0.7955]]]"
Twitter for iPhone,If Roger Stone was indicted for lying to Congress what about the lying done by Comey Brennan Clapper Lisa Page &amp; lover Baker and soooo many others? What about Hillary to FBI and her 33000 deleted Emails? What about Lisa &amp; Peter’s deleted texts &amp; Wiener’s laptop? Much more!,1/26/19 13:42,44170,152841,False,1.09e+18,roger stone indicted lying congress lying done comey brennan clapper lisa page amp lover baker soooo many others hillary fbi 33000 deleted emails lisa amp peter deleted texts amp wiener laptop much,"[[[0.6        0.21066667 0.53033333 0.39833333]
  [0.2        0.881      0.816      0.75      ]
  [0.6        0.28833333 0.61733333 0.497     ]
  [0.         0.         0.         0.        ]
  [0.2        0.881      0.816      0.75      ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.4        0.665      0.63       0.8035    ]]]"
Twitter for iPhone,I wish people would read or listen to my words on the Border Wall. This was in no way a concession. It was taking care of millions of people who were getting badly hurt by the Shutdown with the understanding that in 21 days if no deal is done it’s off to the races!,1/26/19 0:33,50827,215029,False,1.09e+18,wish people would read listen words border wall way concession taking care millions people getting badly hurt shutdown understanding 21 days deal done races,"[[[0.4    0.386  0.4945 0.382 ]
  [0.2    0.719  0.599  0.543 ]
  [0.     0.     0.     0.    ]
  [0.2    0.062  0.773  0.291 ]
  [0.2    0.719  0.599  0.543 ]
  [0.4    0.0675 0.641  0.2885]
  [0.2    0.719  0.599  0.543 ]
  [0.4    0.792  0.4515 0.616 ]]]"
Twitter for iPhone,Greatest Witch Hunt in the History of our Country! NO COLLUSION! Border Coyotes Drug Dealers and Human Traffickers are treated better. Who alerted CNN to be there?,1/25/19 16:16,41533,169768,False,1.09e+18,greatest witch hunt history country collusion border coyotes drug dealers human traffickers treated better alerted cnn,"[[[1.     0.3285 0.61   0.4365]
  [0.     0.     0.     0.    ]
  [1.     0.3285 0.61   0.4365]
  [1.     0.3285 0.61   0.4365]
  [0.     0.     0.     0.    ]
  [0.5    0.365  0.51   0.4   ]
  [0.     0.     0.     0.    ]
  [0.     0.     0.     0.    ]]]"
Twitter for iPhone,A third rate conman who interviewed me many years ago for just a short period of time has been playing his biggest con of all on Fake News CNN. Michael D’Antonio a broken down hack who knows nothing about me goes on night after night telling made up Trump stories. Disgraceful!,1/25/19 3:28,26492,123927,False,1.09e+18,third rate conman interviewed many years ago short period time playing biggest con fake news cnn michael antonio broken hack knows nothing goes night night telling made trump stories disgraceful,"[[[0.5    0.072  0.601  0.2665]
  [0.25   0.604  0.288  0.609 ]
  [0.25   0.082  0.702  0.24  ]
  [0.25   0.062  0.5    0.293 ]
  [0.     0.     0.     0.    ]
  [0.25   0.062  0.5    0.293 ]
  [0.25   0.64   0.716  0.898 ]
  [0.     0.     0.     0.    ]]]"
Twitter for iPhone,Great earnings coming out of Stock Market. Too bad Media doesn’t devote much time to this!,1/25/19 3:09,23761,127359,False,1.09e+18,great earnings coming stock market bad media devote much time,"[[[0.33333333 0.125      0.625      0.373     ]
  [0.66666667 0.6285     0.3525     0.5545    ]
  [0.33333333 0.125      0.625      0.373     ]
  [0.33333333 0.125      0.625      0.373     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.125      0.625      0.373     ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]]]"
Twitter for iPhone,Nancy just said she “just doesn’t understand why?” Very simply without a Wall it all doesn’t work. Our Country has a chance to greatly reduce Crime Human Trafficking Gangs and Drugs. Should have been done for decades. We will not Cave!,1/24/19 16:16,44540,206721,False,1.09e+18,nancy said understand simply without wall work country chance greatly reduce crime human trafficking gangs drugs done decades cave,"[[[0.5   0.071 0.943 0.63 ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.833 0.551 0.525]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,Without a Wall there cannot be safety and security at the Border or for the U.S.A. BUILD THE WALL AND CRIME WILL FALL!,1/24/19 13:37,32710,152754,False,1.09e+18,without wall cannot safety security border u build wall crime fall,"[[[0.5   0.071 0.943 0.63 ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.177 0.657 0.221]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,...back home where they belong no more Rockets or M’s being fired over Japan or anywhere else and most importantly no Nuclear Testing. This is more than has ever been accomplished with North Korea and the Fake News knows it. I expect another good meeting soon much potential!,1/24/19 13:34,21611,108330,False,1.09e+18,back home belong rockets fired japan anywhere else importantly nuclear testing ever accomplished north korea fake news knows expect another good meeting soon much potential,"[[[0.         0.         0.         0.        ]
  [0.66666667 0.7035     0.3475     0.4555    ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.904      0.444      0.666     ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.7035     0.3475     0.4555    ]
  [0.66666667 0.7035     0.3475     0.4555    ]]]"
Twitter for iPhone,The Fake News Media loves saying “so little happened at my first summit with Kim Jong Un.” Wrong! After 40 years of doing nothing with North Korea but being taken to the cleaners &amp; with a major war ready to start in a short 15 months relationships built hostages &amp; remains....,1/24/19 13:21,24095,112485,False,1.09e+18,fake news media loves saying little happened first summit kim jong un wrong 40 years nothing north korea taken cleaners amp major war ready start short 15 months relationships built hostages amp remains,"[[[0.     0.     0.     0.    ]
  [0.5    0.727  0.409  0.6185]
  [0.25   0.61   0.24   0.565 ]
  [0.5    0.316  0.566  0.646 ]
  [0.     0.     0.     0.    ]
  [0.     0.     0.     0.    ]
  [0.     0.     0.     0.    ]
  [0.25   0.61   0.24   0.565 ]]]"
Twitter for iPhone,So interesting that bad lawyer Michael Cohen who sadly will not be testifying before Congress is using the lawyer of Crooked Hillary Clinton to represent him - Gee how did that happen? Remember July 4th weekend when Crooked went before FBI &amp; wasn’t sworn in no tape nothing?,1/24/19 12:48,24887,102112,False,1.09e+18,interesting bad lawyer michael cohen sadly testifying congress using lawyer crooked hillary clinton represent gee happen remember july 4th weekend crooked went fbi amp sworn tape nothing,"[[[0.5        0.389      0.58766667 0.647     ]
  [0.16666667 0.677      0.67       0.551     ]
  [0.66666667 0.404      0.55175    0.6995    ]
  [0.5        0.389      0.58766667 0.647     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.086      0.44       0.2945    ]
  [0.         0.         0.         0.        ]
  [0.16666667 0.449      0.444      0.857     ]]]"
Twitter for iPhone,The economy is doing great. More people working in U.S.A. today than at any time in our HISTORY. Media barely covers! @foxandfriends,1/24/19 11:56,22829,108814,False,1.09e+18,economy great people working u today time history media barely covers,"[[[0.    0.    0.    0.   ]
  [0.5   0.604 0.288 0.609]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.583 0.434 0.771]]]"
Twitter for iPhone,“This is everything FDR dreamed about the New Deal to put America back to work. Think of LBJ he gave people food stamps &amp; welfare. Donald Trump’s giving them a job. He’s got a lot of good things to talk about. News stories do not accurately cover him should correct.” @DougWead,1/24/19 11:51,17252,73471,False,1.09e+18,everything fdr dreamed new deal put america back work think lbj gave people food stamps amp welfare donald trump giving job got lot good things talk news stories accurately cover correct,"[[[0.         0.         0.         0.        ]
  [0.4        0.8285     0.4835     0.5385    ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.6        0.84833333 0.43033333 0.53466667]
  [0.         0.         0.         0.        ]
  [0.6        0.76566667 0.561      0.65833333]
  [0.8        0.7275     0.38275    0.51875   ]]]"
Twitter for iPhone,A great new book just out “Game of Thorns” by Doug Wead Presidential Historian and best selling author. The book covers the campaign of 2016 and what could be more exciting than that?,1/24/19 11:35,14785,78122,False,1.09e+18,great new book game thorns doug wead presidential historian best selling author book covers campaign 2016 could exciting,"[[[0.    0.    0.    0.   ]
  [0.5   0.95  0.792 0.789]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.95  0.792 0.789]
  [0.    0.    0.    0.   ]
  [0.5   0.95  0.792 0.789]
  [0.5   0.775 0.343 0.749]]]"
Twitter for iPhone,....alternative venue for the SOTU Address because there is no venue that can compete with the history tradition and importance of the House Chamber. I look forward to giving a “great” State of the Union Address in the near future!,1/24/19 4:18,19710,95290,False,1.09e+18,alternative venue sotu address venue compete history tradition importance house chamber look forward giving great state union address near future,"[[[0.    0.    0.    0.   ]
  [1.    0.75  0.58  0.864]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,As the Shutdown was going on Nancy Pelosi asked me to give the State of the Union Address. I agreed. She then changed her mind because of the Shutdown suggesting a later date. This is her prerogative - I will do the Address when the Shutdown is over. I am not looking for an....,1/24/19 4:12,20856,99524,False,1.09e+18,shutdown going nancy pelosi asked give state union address agreed changed mind shutdown suggesting later date prerogative address shutdown looking,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.797 0.449 0.574]]]"
Twitter for iPhone,“The Historic Results of President Donald J. Trump’s First Two Years in Office” https://t.co/AFnWWiLlCa,1/23/19 19:09,25254,91482,False,1.09e+18,historic results president donald j trump first two years office,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.64  0.716 0.898]
  [0.5   0.677 0.622 0.973]]]"
Twitter for iPhone,Even Trump Haters like (MS)NBC acknowledge you “BUILD A WALL &amp; CRIME WILL FALL!” https://t.co/bKIgmHUW5P,1/23/19 19:00,31886,105575,False,1.09e+18,even trump haters like ms nbc acknowledge build wall amp crime fall,"[[[0.33333333 0.071      0.943      0.63      ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.177      0.657      0.221     ]
  [0.33333333 0.64       0.716      0.898     ]
  [0.         0.         0.         0.        ]]]"
Twitter for iPhone,The citizens of Venezuela have suffered for too long at the hands of the illegitimate Maduro regime. Today I have officially recognized the President of the Venezuelan National Assembly Juan Guaido as the Interim President of Venezuela. https://t.co/WItWPiG9jK,1/23/19 18:47,81229,197396,False,1.09e+18,citizens venezuela suffered long hands illegitimate maduro regime today officially recognized president venezuelan national assembly juan guaido interim president venezuela,"[[[0.16666667 0.184      0.644      0.302     ]
  [0.33333333 0.5725     0.3765     0.5335    ]
  [0.16666667 0.184      0.644      0.302     ]
  [0.16666667 0.184      0.644      0.302     ]
  [0.         0.         0.         0.        ]
  [0.16666667 0.184      0.644      0.302     ]
  [0.16666667 0.184      0.644      0.302     ]
  [0.5        0.684      0.58133333 0.862     ]]]"
Twitter for iPhone,BUILD A WALL &amp; CRIME WILL FALL!,1/23/19 12:59,54224,223150,False,1.09e+18,build wall amp crime fall,"[[[0.5   0.071 0.943 0.63 ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.177 0.657 0.221]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,BUILD A WALL &amp; CRIME WILL FALL! This is the new theme for two years until the Wall is finished (under construction now) of the Republican Party. Use it and pray!,1/23/19 12:57,39358,167151,False,1.09e+18,build wall amp crime fall new theme two years wall finished construction republican party use pray,"[[[0.33333333 0.071      0.943      0.63      ]
  [0.33333333 0.714      0.127      0.627     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.714      0.127      0.627     ]
  [0.33333333 0.714      0.127      0.627     ]
  [0.33333333 0.177      0.657      0.221     ]
  [0.33333333 0.714      0.127      0.627     ]
  [0.33333333 0.714      0.127      0.627     ]]]"
Twitter for iPhone,Great unity in the Republican Party. Want to once and for all put an end to stoppable crime and drugs! Border Security and Wall. No doubt!,1/23/19 12:48,24398,121172,False,1.09e+18,great unity republican party want put end stoppable crime drugs border security wall doubt,"[[[0.33333333 0.071      0.943      0.63      ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.395      0.351      0.231     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.395      0.351      0.231     ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.616      0.3195     0.4445    ]]]"
Twitter for iPhone,Deroy Murdock National Review: “We are now exporting oil which is the first time in my lifetime - we are right now the largest producer of oil and gas. This is not good if you’re Vladimir Putin where your chief export is oil. W.H. Agent - Not good for Kremlin.” @TuckerCarlson,1/23/19 2:00,28760,119786,False,1.09e+18,deroy murdock national review exporting oil first time lifetime right largest producer oil gas good vladimir putin chief export oil w h agent good kremlin,"[[[0.         0.         0.         0.        ]
  [1.         0.82666667 0.34133333 0.559     ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.938      0.368      0.534     ]
  [0.         0.         0.         0.        ]
  [0.66666667 0.938      0.368      0.534     ]
  [0.66666667 0.938      0.368      0.534     ]]]"
Twitter for iPhone,Congratulations to Mariano Rivera on unanimously being elected to the National Baseball Hall of Fame! Not only a great player but a great person. I am thankful for Mariano’s support of the Opioid Drug Abuse Commission and @FitnessGov. #EnterSandman #HOF2019💯 https://t.co/reU1gKWHSQ,1/23/19 0:19,21554,113080,False,1.09e+18,congratulations mariano rivera unanimously elected national baseball hall fame great player great person thankful mariano support opioid drug abuse commission entersandman hof2019,"[[[0.33333333 0.071      0.873      0.469     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.071      0.873      0.469     ]
  [0.33333333 0.071      0.873      0.469     ]
  [0.33333333 0.969      0.344      0.714     ]
  [0.33333333 0.071      0.873      0.469     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.677      0.48       0.571     ]]]"
Twitter for iPhone,...big Crooked Hillary law firm represented by her lawyer Michael Sussmann (do you believe this?) who worked Baker hard &amp; gave him Oppo Research for “a Russia probe.” This meeting now exposed is the subject of Senate inquiries and much more. An Unconstitutional Hoax. @FoxNews,1/22/19 16:06,30854,118286,False,1.09e+18,big crooked hillary law firm represented lawyer michael sussmann believe worked baker hard amp gave oppo research russia probe meeting exposed subject senate inquiries much unconstitutional hoax,"[[[0.5    0.3335 0.6325 0.5435]
  [0.     0.     0.     0.    ]
  [0.5    0.3335 0.6325 0.5435]
  [0.25   0.521  0.569  0.784 ]
  [0.     0.     0.     0.    ]
  [0.25   0.146  0.696  0.303 ]
  [0.25   0.146  0.696  0.303 ]
  [0.5    0.615  0.4695 0.8255]]]"
Twitter for iPhone,Former FBI top lawyer James Baker just admitted involvement in FISA Warrant and further admitted there  were IRREGULARITIES in the way the Russia probe was handled. They relied heavily on the unverified Trump “Dossier” paid for by the DNC &amp; Clinton Campaign &amp; funded through a...,1/22/19 15:53,30771,106097,False,1.09e+18,former fbi top lawyer james baker admitted involvement fisa warrant admitted irregularities way russia probe handled relied heavily unverified trump dossier paid dnc amp clinton campaign amp funded,"[[[0.4    0.6405 0.5945 0.74  ]
  [0.4    0.487  0.3825 0.367 ]
  [0.2    0.521  0.569  0.784 ]
  [0.2    0.521  0.569  0.784 ]
  [0.     0.     0.     0.    ]
  [0.     0.     0.     0.    ]
  [0.2    0.64   0.716  0.898 ]
  [0.2    0.76   0.4    0.554 ]]]"
Twitter for iPhone,The reason Sarah Sanders does not go to the “podium” much anymore is that the press covers her so rudely &amp; inaccurately in particular certain members of the press. I told her not to bother the word gets out anyway! Most will never cover us fairly &amp; hence the term Fake News!,1/22/19 15:28,39287,171880,False,1.09e+18,reason sarah sanders go podium much anymore press covers rudely amp inaccurately particular certain members press told bother word gets anyway never cover us fairly amp hence term fake news,"[[[0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [1.         0.569      0.30033333 0.56766667]]]"
Twitter for iPhone,The United States has a great economic story to tell. Number one in the World by far!,1/22/19 15:01,20539,107005,False,1.09e+18,united states great economic story tell number one world far,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.781 0.431 0.783]]]"
Twitter for iPhone,Last time I went to Davos the Fake News said I should not go there. This year because of the Shutdown I decided not to go and the Fake News said I should be there. The fact is that the people understand the media better than the media understands them!,1/22/19 15:00,25663,109347,False,1.09e+18,last time went davos fake news said go year shutdown decided go fake news said fact people understand media better media understands,"[[[0.    0.    0.    0.   ]
  [0.5   0.604 0.288 0.609]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.5   0.683 0.333 0.618]]]"
Twitter for iPhone,Never seen @senatemajldr and Republicans so united on an issue as they are on the Humanitarian Crisis &amp; Security on our Southern Border. If we create a Wall or Barrier which prevents Criminals and Drugs from flowing into our Country Crime will go down by record numbers!,1/22/19 14:48,20031,90966,False,1.09e+18,never seen republicans united issue humanitarian crisis amp security southern border create wall barrier prevents criminals drugs flowing country crime go record numbers,"[[[0.4    0.202  0.7115 0.596 ]
  [0.2    0.786  0.317  0.709 ]
  [0.     0.     0.     0.    ]
  [0.     0.     0.     0.    ]
  [0.4    0.786  0.4525 0.749 ]
  [0.     0.     0.     0.    ]
  [0.2    0.786  0.317  0.709 ]
  [0.4    0.7835 0.374  0.746 ]]]"
Twitter for iPhone,Marist/NPR/PBS Poll shows President Trump’s approval rating among Latinos going to 50% an increase in one year of 19%. Thank you working hard!,1/22/19 13:25,21235,95619,False,1.09e+18,marist npr pbs poll shows president trump approval rating among latinos going 50 increase one year 19 thank working hard,"[[[0.25   0.663  0.679  0.637 ]
  [0.     0.     0.     0.    ]
  [0.     0.     0.     0.    ]
  [0.25   0.663  0.679  0.637 ]
  [0.     0.     0.     0.    ]
  [0.25   0.663  0.679  0.637 ]
  [0.25   0.64   0.716  0.898 ]
  [0.5    0.6145 0.561  0.7635]]]"
Twitter for iPhone,FBI top lawyer confirms “unusual steps.” They relied on the Clinton Campaign’s Fake &amp; Unverified “Dossier” which is illegal. “That has corrupted them. That has enabled them to gather evidence by UNCONSTITUTIONAL MEANS and that’s what they did to the President.” Judge Napolitano,1/22/19 13:15,25945,100861,False,1.09e+18,fbi top lawyer confirms unusual steps relied clinton campaign fake amp unverified dossier illegal corrupted enabled gather evidence unconstitutional means president judge napolitano,"[[[0.4    0.291  0.678  0.5605]
  [0.4    0.487  0.3825 0.367 ]
  [0.4    0.291  0.678  0.5605]
  [0.4    0.291  0.678  0.5605]
  [0.     0.     0.     0.    ]
  [0.2    0.061  0.787  0.337 ]
  [0.     0.     0.     0.    ]
  [0.4    0.7185 0.511  0.7635]]]"
Twitter for iPhone,Without a Wall our Country can never have Border or National Security. With a powerful Wall or Steel Barrier Crime Rates (and Drugs) will go substantially down all over the U.S. The Dems know this but want to play political games. Must finally be done correctly. No Cave!,1/22/19 12:48,24644,106491,False,1.09e+18,without wall country never border national security powerful wall steel barrier crime rates drugs go substantially u dems know want play political games must finally done correctly cave,"[[[0.75       0.423      0.751      0.72766667]
  [0.5        0.724      0.6315     0.728     ]
  [0.5        0.724      0.6315     0.728     ]
  [0.25       0.865      0.83       0.991     ]
  [0.5        0.724      0.6315     0.728     ]
  [0.         0.         0.         0.        ]
  [0.25       0.583      0.433      0.465     ]
  [0.5        0.724      0.6315     0.728     ]]]"
Twitter for iPhone,“The Democrats are playing politics with Border Security.”  @foxandfriends,1/22/19 12:35,16540,78953,False,1.09e+18,democrats playing politics border security,"[[[1.    0.25  0.528 0.855]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
Twitter for iPhone,Nick Sandmann and the students of Covington have become symbols of Fake News and how evil it can be. They have captivated the attention of the world and I know they will use it for the good - maybe even to bring people together. It started off unpleasant but can end in a dream!,1/22/19 12:32,38014,162047,False,1.09e+18,nick sandmann students covington become symbols fake news evil captivated attention world know use good maybe even bring people together started unpleasant end dream,"[[[0.33333333 0.04       0.827      0.545     ]
  [0.33333333 0.938      0.368      0.534     ]
  [0.66666667 0.081      0.7195     0.365     ]
  [0.33333333 0.04       0.827      0.545     ]
  [0.33333333 0.938      0.368      0.534     ]
  [0.66666667 0.081      0.7195     0.365     ]
  [0.33333333 0.938      0.368      0.534     ]
  [0.33333333 0.938      0.368      0.534     ]]]"
Twitter for iPhone,RT @KayaJones: I want to show other celebrities who voted for @realDonaldTrump it’s ok to come forward. Better yet let’s show the world how…,1/22/19 4:43,41631,0,True,1.09e+18,rt want show celebrities voted ok come forward better yet let show world,"[[[0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.673 0.771 0.719]]]"
Twitter for iPhone,Looking like Nick Sandman &amp; Covington Catholic students were treated unfairly with early judgements proving out to be false - smeared by media. Not good but making big comeback! “New footage shows that media was wrong about teen’s encounter with Native American” @TuckerCarlson,1/22/19 2:46,43866,166276,False,1.09e+18,looking like nick sandman amp covington catholic students treated unfairly early judgements proving false smeared media good making big comeback new footage shows media wrong teen encounter native american,"[[[0.    0.    0.    0.   ]
  [1.    0.938 0.368 0.534]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]
  [1.    0.938 0.368 0.534]
  [0.    0.    0.    0.   ]
  [1.    0.938 0.368 0.534]
  [1.    0.938 0.368 0.534]]]"
Twitter for iPhone,Democrats are kidding themselves (they don’t really believe it!) if they say you can stop Crime Drugs Human Trafficking and Caravans without a Wall or Steel Barrier. Stop playing games and give America the Security it deserves. A Humanitarian Crisis!,1/21/19 23:45,36667,161116,False,1.09e+18,democrats kidding really believe say stop crime drugs human trafficking caravans without wall steel barrier stop playing games give america security deserves humanitarian crisis,"[[[0.66666667 0.202      0.7115     0.596     ]
  [0.33333333 0.786      0.317      0.709     ]
  [0.         0.         0.         0.        ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.786      0.317      0.709     ]
  [0.         0.         0.         0.        ]
  [0.33333333 0.786      0.317      0.709     ]
  [0.33333333 0.786      0.317      0.709     ]]]"
Twitter for iPhone,Four people in Nevada viciously robbed and killed by an illegal immigrant who should not have been in our Country. 26 people killed on the Border in a drug and gang related fight. Two large Caravans from Honduras broke into Mexico and are headed our way. We need a powerful Wall!,1/21/19 23:37,40389,153112,False,1.09e+18,four people nevada viciously robbed killed illegal immigrant country 26 people killed border drug gang related fight two large caravans honduras broke mexico headed way need powerful wall,"[[[0.57142857 0.4185     0.83375    0.6915    ]
  [0.14285714 0.865      0.83       0.991     ]
  [0.28571429 0.463      0.8085     0.664     ]
  [0.85714286 0.37933333 0.76466667 0.6075    ]
  [0.14285714 0.865      0.83       0.991     ]
  [0.28571429 0.153      0.6885     0.3535    ]
  [0.         0.         0.         0.        ]
  [0.28571429 0.771      0.5975     0.755     ]]]"
Twitter for iPhone,If Nancy Pelosi thinks that Walls are “immoral” why isn’t she requesting that we take down all of the existing Walls between the U.S. and Mexico even the new ones just built in San Diego at their very strong urging. Let millions of unchecked “strangers” just flow into the U.S.,1/21/19 22:08,29631,128855,False,1.09e+18,nancy pelosi thinks walls immoral requesting take existing walls u mexico even new ones built san diego strong urging let millions unchecked strangers flow u,"[[[1.    0.143 0.622 0.385]
  [0.    0.    0.    0.   ]
  [1.    0.143 0.622 0.385]
  [1.    0.143 0.622 0.385]
  [0.    0.    0.    0.   ]
  [1.    0.143 0.622 0.385]
  [0.    0.    0.    0.   ]
  [0.    0.    0.    0.   ]]]"
